Time_h,Load_W_shape,Solar_W_shape,Wind_W_shape,Wave_W_shape,Hydrogen_g_per_h_shape,PotableWater_L_per_h_shape
675,346.05645801093743,0.0,49.528179713635254,56.02,0.0,0.0
676,340.24522986093746,0.0,56.13610427492063,65.60,0.0,0.0
677,339.2308331273439,0.0,56.075360518939654,50.56,0.0,0.0
678,336.7701531726562,10.695732919413755,49.20371583039552,58.44,0.0,0.0
679,333.3665673679686,71.51228351623536,44.712100744079606,53.64,0.0,0.0
680,331.7286425624999,130.94326937285155,42.30157144110718,56.82,0.0,0.0
681,329.6503729195312,158.66605969306642,36.675366139746096,50.94,0.0,0.0
682,330.2129006882812,178.74630095390629,35.31461556245725,45.06,0.0,0.0
683,339.40937253281254,187.5901237259765,37.09226159124755,44.71,0.0,0.0
684,356.0719507687498,195.83332245644547,43.4875046165222,42.89,0.0,0.0
685,375.4603191117193,194.17140663043665,52.46682663192498,49.67,0.0,0.0
686,399.55354475390635,190.7390313984375,63.205254490026874,40.01,0.0,0.0
687,426.8210518734377,182.6226586710938,73.90794185795289,53.76,0.0,0.0
688,450.2161168406249,157.2279592426758,78.5253874385376,53.38,0.0,0.0
689,477.705004959375,112.68137685761717,81.40690064425051,41.28,0.0,0.0
690,490.255032046875,46.530810345190424,81.35648201405641,41.32,0.0,0.0
691,493.16005284843754,3.604526898980141,76.21808942603761,43.00,0.0,0.0
692,492.5374208226564,0.0,74.203532211969,46.10,0.0,0.0
693,464.4925140093748,0.0,78.32177969749739,32.55,0.0,0.0
694,431.37168648749997,0.0,82.66035643789677,37.12,0.0,0.0
695,398.4478545140627,0.0,83.83128855816652,43.59,0.0,0.0
696,379.1966028984376,0.0,78.49466231640015,41.32,1000.0,1000.0
697,362.81122575937474,0.0,76.72352267330933,48.30,0.0,0.0
698,351.8488793531251,0.0,73.84240219779055,39.03,0.0,0.0
699,345.8866806445314,0.0,77.73137919261477,35.26,0.0,0.0
700,350.0580526828122,0.0,80.30413287965698,31.67,0.0,0.0
701,365.7069186609374,0.0,80.19563617570971,32.42,0.0,0.0
702,379.6569332414062,14.349033574903107,79.43864541922305,33.74,0.0,0.0
703,390.1872188039062,93.42353930170901,73.03918499542233,39.79,0.0,0.0
704,392.5010725078127,155.18146395937504,64.63232748378292,40.13,0.0,0.0
705,387.0579547476563,159.50837144472652,63.047057112991375,33.74,0.0,0.0
706,385.5953979445312,166.4751781142578,57.373040282607654,35.87,0.0,0.0
707,390.0318107273438,181.10184448828136,53.818814919883636,29.70,0.0,0.0
708,400.3990463015622,193.13910200683594,56.808213294009576,28.29,0.0,0.0
709,412.6935674929688,194.69790011528337,63.427063778959855,26.78,0.0,0.0
710,427.67021199375023,202.6671790687496,61.93036220682678,28.87,0.0,0.0
711,449.9123383289063,196.36136506113283,65.89073951623764,35.26,0.0,0.0
712,473.2983321492187,170.16380242089843,66.3596128609886,35.57,0.0,0.0
713,502.05768656718766,124.63685595585937,72.94921128576507,29.11,0.0,0.0
714,513.5959903171879,53.35807427365722,76.47724754935913,35.26,0.0,0.0
715,516.1022319187501,5.915358832818605,78.91390025729373,30.52,0.0,0.0
716,513.7147258476565,0.0,79.57095615281979,35.57,0.0,0.0
717,487.91227672265626,0.0,79.77481477078003,37.47,0.0,0.0
718,453.28331628749993,0.0,79.10871504990232,37.75,0.0,0.0
719,417.655499296875,0.0,79.41752614724122,37.75,0.0,0.0
720,394.66458430781273,0.0,80.96810554310309,24.83,1000.0,1000.0
721,381.7300258664062,0.0,81.68878768674318,33.74,0.0,0.0
722,373.5400477875,0.0,72.68355839143067,38.07,0.0,0.0
723,371.1759456960938,0.0,66.29429174500125,32.78,0.0,0.0
724,373.5355904671872,0.0,57.32819993933715,33.06,0.0,0.0
725,378.47897811328147,0.0,42.15582243166925,35.21,0.0,0.0
726,392.62007232187494,14.863426215222496,30.36587797683106,37.44,0.0,0.0
727,405.62771085468796,95.53855556777349,18.57608962408447,31.10,0.0,0.0
728,408.9341720999999,164.05226418750001,14.263774264709477,30.62,0.0,0.0
729,405.2449648593749,188.03706887988298,12.942384830310061,36.49,0.0,0.0
730,399.3405615820313,200.51153779394525,11.498827963879396,37.80,0.0,0.0
731,409.30840579687526,203.5621883155417,11.928941742316258,29.70,0.0,0.0
732,431.8554413695314,204.92685519374996,11.914672506591797,41.32,0.0,0.0
733,455.78720228671887,204.6571415841799,9.862282530981444,42.33,0.0,0.0
734,479.75926224843744,201.86356055390624,8.20253840857086,39.69,0.0,0.0
735,506.11623038906225,193.9493667380858,7.631596774822997,34.95,0.0,0.0
736,528.8583313593749,176.88741325957022,10.18996184935913,38.13,0.0,0.0
737,548.6467937460939,143.52954896865234,17.227248535418692,34.04,0.0,0.0
738,561.4210416562499,66.75431010300294,23.86985033939212,32.78,0.0,0.0
739,556.1115464062502,7.709100654955331,30.365357802916105,40.64,0.0,0.0
740,547.5917072203127,0.0,30.964507116265853,35.85,0.0,0.0
741,516.1555602679686,0.0,32.42568455055544,45.40,0.0,0.0
742,476.79710546953146,0.0,33.9578193808594,29.43,0.0,0.0
743,438.4373739890626,0.0,35.3388852456665,33.44,0.0,0.0
744,410.9090105953126,0.0,34.32043708937986,32.42,1000.0,1000.0
745,388.6681663523438,0.0,32.881277877868655,36.82,0.0,0.0
746,376.41733279687486,0.0,28.514590365124512,38.46,0.0,0.0
747,370.1455098210939,0.0,28.808580238862426,32.85,0.0,0.0
748,373.2077323851564,0.0,25.06109080658567,28.09,0.0,0.0
749,388.61983094296875,0.0,28.668933568908667,28.87,0.0,0.0
750,403.4229722484381,14.847198865676443,26.212914313842774,30.24,0.0,0.0
751,411.91704336562515,91.9127910770508,26.610849651855457,30.81,0.0,0.0
752,419.42330436796885,149.2396054353516,26.40097589214477,31.38,0.0,0.0
753,422.0549776007814,174.57760967285154,23.913711542953497,25.08,0.0,0.0
754,424.69699335468755,186.98615966250009,23.623989642425535,20.25,0.0,0.0
755,431.5834037437501,188.83850305940055,24.03455313185366,20.65,0.0,0.0
756,442.29795358124994,196.93291071562493,25.326956775567616,27.04,0.0,0.0
757,459.02031648750005,188.34181571425785,28.04557168877795,21.59,0.0,0.0
758,470.5687510289062,169.13927083183594,30.63163103899499,25.87,0.0,0.0
759,489.47230795312487,151.0475448518555,32.08499804475976,21.68,0.0,0.0
760,506.0609847187502,97.90034983945311,37.682901887428656,31.07,0.0,0.0
761,508.44410084531256,87.54539387739258,45.6846227181198,26.13,0.0,0.0
762,511.8101631210939,30.087089430871576,53.38128028558733,25.60,0.0,0.0
763,514.0083250781249,2.253907912589263,62.03908565631922,25.08,0.0,0.0
764,513.8248187109374,0.0,67.44506059208679,23.31,0.0,0.0
765,491.8945094039063,0.0,65.43457036872256,25.76,0.0,0.0
766,457.9276471453125,0.0,64.0915167100342,23.67,0.0,0.0
767,426.32115369843774,0.0,70.06828372706909,28.05,0.0,0.0
768,411.33297566718744,0.0,76.33586283017578,20.65,1000.0,1000.0
769,392.3527769390627,0.0,82.14928405550542,23.31,0.0,0.0
770,378.0480573984374,0.0,82.4978314651062,23.56,0.0,0.0
771,372.99190942968767,0.0,84.95857544208653,22.32,0.0,0.0
772,376.1166739312501,0.0,85.1300308623413,25.60,0.0,0.0
773,387.4116082710939,0.0,89.19209373402101,28.29,0.0,0.0
774,396.7991485078127,8.299186240181346,83.40264192659912,21.59,0.0,0.0
775,402.69927754687495,63.46700431699222,79.97021361291506,28.28,0.0,0.0
776,407.0819792812502,119.05160245825198,79.98700542766115,22.38,0.0,0.0
777,397.3793689335939,132.72113476420898,81.24805164276123,30.32,0.0,0.0
778,394.5132332812499,140.3866616370117,81.8497749510132,21.86,0.0,0.0
779,389.09417170312514,133.8868583226841,81.58476759541783,30.53,0.0,0.0
780,394.51114742109365,144.83008001191405,75.26421572596435,34.89,0.0,0.0
781,401.17304899687497,162.1261886548828,74.83296029747316,27.47,0.0,0.0
782,417.47269421953126,168.4988981671875,79.47954993420413,28.09,0.0,0.0
783,435.58652841562497,153.87300756093748,81.30968875453493,25.34,0.0,0.0
784,460.1772888609374,134.807063090625,86.78238545011597,25.50,0.0,0.0
785,489.10076422734375,122.87858372607425,92.56492249892578,24.01,0.0,0.0
786,503.8775878195311,63.231814800073245,86.09883064313969,32.11,0.0,0.0
787,507.39105643125,6.01645977358958,83.20684150708873,30.32,0.0,0.0
788,506.84136611953096,0.0,83.14489964688721,27.83,0.0,0.0
789,483.83260830234394,0.0,79.45931127337647,32.11,0.0,0.0
790,457.4704230210936,0.0,78.06240708588865,32.11,0.0,0.0
791,427.02074556093726,0.0,81.29016120534668,30.53,0.0,0.0
792,402.50858396484387,0.0,80.51439930419315,28.87,1000.0,1000.0
793,385.07426325000006,0.0,81.03424768403319,29.70,0.0,0.0
794,376.1123209218751,0.0,76.69986258266603,31.10,0.0,0.0
795,369.9069555281249,0.0,74.9541206436075,35.21,0.0,0.0
796,371.3729541937502,0.0,71.63261061307985,29.43,0.0,0.0
797,385.3020972632813,0.0,67.6152085375855,26.68,0.0,0.0
798,397.2156850312498,18.653490308239736,67.73958373374937,35.87,0.0,0.0
799,404.82802177031255,97.41814565625,61.577169115429676,36.30,0.0,0.0
800,405.88641329531254,152.31516756240234,57.50493187339788,34.81,0.0,0.0
801,399.1103704921878,167.0214058347657,53.21875852975157,30.16,0.0,0.0
802,387.6437384367191,152.34713854101562,36.29873322080379,38.24,0.0,0.0
803,374.0174009343748,152.07899200239675,21.296384670810856,50.40,0.0,0.0
804,377.5631766515624,155.0888883310547,29.813557247039796,45.78,0.0,0.0
805,386.6603865984376,154.94369970322262,37.53699517267456,48.06,0.0,0.0
806,400.0147177125001,163.48307747226562,43.558682965429696,49.61,0.0,0.0
807,409.3365411421876,176.38858383339849,76.68593265919189,42.83,0.0,0.0
808,428.65888197656267,172.96874182851565,84.38387927947997,55.65,0.0,0.0
809,462.9250526765625,145.5491417021485,82.9279192603638,59.43,0.0,0.0
810,481.7735538257811,66.6354225972656,80.31195176294251,51.98,0.0,0.0
811,485.42067773906274,5.094939159715028,80.9436315836174,56.48,0.0,0.0
812,491.56862191406265,0.0,84.3091208675354,41.03,0.0,0.0
813,473.7720227390626,0.0,81.3829178117615,54.41,0.0,0.0
814,448.8935657953125,0.0,83.24391924193723,35.21,0.0,0.0
815,420.54734177812486,0.0,88.2738389743286,48.83,0.0,0.0
816,397.4863417124998,0.0,89.93900408818357,43.94,1000.0,1000.0
817,379.7897835796872,0.0,87.3258712921509,52.39,0.0,0.0
818,369.15267301875025,0.0,84.86067588823244,41.03,0.0,0.0
819,362.29289570625014,0.0,84.02838284271253,50.56,0.0,0.0
820,359.97368249999977,0.0,80.39000049982911,37.75,0.0,0.0
821,364.67836333124995,0.0,76.1982399272095,47.68,0.0,0.0
822,361.45917304687487,18.26539564030151,71.0321089381714,45.37,0.0,0.0
823,354.515769560156,93.95710909365236,66.79655050810548,43.24,0.0,0.0
824,348.55667264765634,117.64144065205083,67.05557320096437,41.16,0.0,0.0
825,342.85811170546884,128.14263940546877,69.62623116901243,40.99,0.0,0.0
826,340.3152205078124,139.43812331513675,68.41194185632325,42.19,0.0,0.0
827,340.3343832796875,150.04923742874183,64.75060330280668,35.87,0.0,0.0
828,345.2341596703124,157.17993020683593,68.60562167356566,36.82,0.0,0.0
829,352.8703916625001,164.2344959431641,77.47240226777346,47.93,0.0,0.0
830,361.7390974242187,163.5523039060547,85.54154609835204,46.16,0.0,0.0
831,381.3680166703125,172.84003957324225,90.3008487345703,42.54,0.0,0.0
832,407.81955068437503,168.76763833417974,90.74855480075684,34.90,0.0,0.0
833,436.36615752656263,148.70466938876953,82.72351996373293,39.46,0.0,0.0
834,458.01964771875,70.05119013669437,79.2783995732117,34.56,0.0,0.0
835,465.2641342476564,5.488966120742045,73.35915650454885,48.30,0.0,0.0
836,470.9118088640627,0.0,70.15182075089722,49.80,0.0,0.0
837,450.5327271117187,0.0,66.63954076415406,39.28,0.0,0.0
838,428.7936014249999,0.0,67.87126245955811,55.22,0.0,0.0
839,403.3315909265627,0.0,77.4510808359192,49.05,0.0,0.0
840,384.7055476734375,0.0,73.07904096725923,54.82,1000.0,1000.0
841,368.75349259218746,0.0,70.52808747332611,49.80,0.0,0.0
842,358.54354320937506,0.0,69.20951907331235,55.65,0.0,0.0
843,351.14372060156273,0.0,64.18982914765172,54.82,0.0,0.0
844,348.1240218773439,0.0,59.18456378362426,57.73,0.0,0.0
845,350.0372729718747,0.0,50.90102068542482,49.42,0.0,0.0
846,342.4293896484375,16.159624863563625,45.513972030020156,72.01,0.0,0.0
847,331.60374416015634,78.52403842441404,40.807318733148186,47.30,0.0,0.0
848,318.1453741218752,102.04078024248045,38.03816962905581,55.65,0.0,0.0
849,310.73882907656235,110.95699960136717,38.20539114512332,54.03,0.0,0.0
850,303.2073910078126,132.5208476015625,40.67403017851868,54.03,0.0,0.0
851,303.5865659273437,137.2047237124569,48.96137803984919,55.22,0.0,0.0
852,307.3211690648437,141.20846793720705,54.77165536869509,49.05,0.0,0.0
853,313.87285286718753,146.3809649003906,57.851300143798845,40.47,0.0,0.0
854,325.40360323828116,148.36377221542975,63.400686438665794,54.41,0.0,0.0
855,345.77240048203146,143.82142215292976,72.74841573515626,35.87,0.0,0.0
856,375.5578440210936,156.40077217851567,74.09806081466677,61.15,0.0,0.0
857,410.87724819375023,148.7382139514649,72.33550128936768,48.83,0.0,0.0
858,439.4633929453124,71.59291402441409,70.01370837742309,50.40,0.0,0.0
859,448.8299704687501,6.931548570793246,59.57564521651367,48.83,0.0,0.0
860,457.6197413390623,0.0,53.447322524890154,46.92,0.0,0.0
861,441.3913075359373,0.0,57.85195046788328,43.94,0.0,0.0
862,413.7026640117184,0.0,79.44329725594483,39.63,0.0,0.0
863,389.2675901507812,0.0,75.11011432456057,54.41,0.0,0.0
864,370.7859504890627,0.0,69.75011748376467,43.93,1000.0,1000.0
865,354.77314882968784,0.0,77.0987056970215,37.90,0.0,0.0
866,347.19566230312506,0.0,79.46413632037356,31.38,0.0,0.0
867,343.6906033125,0.0,82.07665863725144,41.03,0.0,0.0
868,349.50744568593745,0.0,79.6518923462952,41.75,0.0,0.0
869,366.078945890625,0.0,65.9804448073059,52.39,0.0,0.0
870,381.17946281718764,20.764073811321264,56.28379419937135,38.79,0.0,0.0
871,389.8011892453127,107.36917321874998,38.134449870263694,33.34,0.0,0.0
872,389.77185675468746,166.37897114648442,20.716136937615957,44.29,0.0,0.0
873,382.5485851500002,188.20877555039047,9.822739492034913,45.01,0.0,0.0
874,378.6953608335939,199.3112481621096,6.891300139663698,38.79,0.0,0.0
875,381.11865687187486,203.84849845994196,8.973568420839563,45.73,0.0,0.0
876,389.9603266570313,206.1067297895509,8.806697517398073,36.88,0.0,0.0
877,402.2447356640628,205.2487026518555,13.61618064472046,50.40,0.0,0.0
878,416.0451341343753,204.25222607812495,19.73024435429079,36.49,0.0,0.0
879,439.4339488523437,197.26333955624975,25.82756819913941,31.10,0.0,0.0
880,464.52850965,184.2279314138671,36.35241165791015,50.18,0.0,0.0
881,491.4154208625002,152.28351174287107,42.34480037026975,35.85,0.0,0.0
882,508.73980912500014,74.7399414416748,45.48268445560916,37.14,0.0,0.0
883,510.9449018624999,9.317729623049924,52.5401035353245,43.00,0.0,0.0
884,512.1476380898438,0.7981589706802354,54.60643672214355,39.12,0.0,0.0
885,488.14639800000003,0.0,56.18730295360106,35.88,0.0,0.0
886,453.8573702953124,0.0,44.71985273131715,40.68,0.0,0.0
887,419.3304938109378,0.0,35.356528409289574,29.44,0.0,0.0
888,394.6252516734374,0.0,29.582065598364245,38.13,1000.0,1000.0
889,374.86287781875,0.0,39.04319244638671,31.67,0.0,0.0
890,362.49847598906257,0.0,42.63518746640626,28.62,0.0,0.0
891,357.22089112031256,0.0,37.01727759279251,29.39,0.0,0.0
892,361.5899654953125,0.0,35.340353996795656,28.58,0.0,0.0
893,376.66278193124975,0.0,32.206509810589594,30.52,0.0,0.0
894,390.24448841718765,21.880808711992284,26.094819624179113,31.21,0.0,0.0
895,402.28568814609343,107.76054396152342,20.21422399569396,27.30,0.0,0.0
896,405.30469454531254,168.69358543769528,19.3501360136719,30.52,0.0,0.0
897,402.06487288828134,187.79204339414062,18.38264891432189,23.81,0.0,0.0
898,401.2584266226564,196.8996051058593,15.72953861375427,29.39,0.0,0.0
899,408.0127449796876,202.12325013277976,14.11060250785152,27.73,0.0,0.0
900,426.5627961210939,203.06499709472646,10.175695649304204,20.65,0.0,0.0
901,448.4629315968748,202.55180089550777,10.412954509510802,23.28,0.0,0.0
902,471.2977563445312,200.5403094041016,16.206398346173867,21.59,0.0,0.0
903,492.43769358984406,191.66255645156247,27.906585381362916,27.45,0.0,0.0
904,516.2091007851562,178.20971628750002,38.28445511825637,26.07,0.0,0.0
905,542.0980098117191,148.15927615576175,53.6285576493805,22.32,0.0,0.0
906,555.4231042992188,72.1375760822754,65.9399672657318,24.57,0.0,0.0
907,547.0787670703128,7.120513909944274,78.45100944958038,20.89,0.0,0.0
908,541.2849034640623,0.016026804566287994,83.75792280668334,25.79,0.0,0.0
909,512.5510145414064,0.0,82.8268385864136,18.42,0.0,0.0
910,473.41052055468737,0.0,82.14806699609987,16.95,0.0,0.0
911,434.21743154296894,0.0,81.9255512979309,22.32,0.0,0.0
912,413.48725176562516,0.0,81.6753321644348,22.64,1000.0,1000.0
913,395.1460458632814,0.0,79.89924452307132,19.44,0.0,0.0
914,381.0406055554686,0.0,73.52616867456666,23.15,0.0,0.0
915,374.8068107296876,0.0,71.22403583602421,19.44,0.0,0.0
916,377.5962911906248,0.0,69.55095464575196,22.81,0.0,0.0
917,386.4030109546876,0.013441296703433987,57.19897806148681,24.72,0.0,0.0
918,399.1814371195314,20.808056130875034,46.71445935720523,24.92,0.0,0.0
919,413.67075649921867,93.45720169980468,44.53333203510593,21.45,0.0,0.0
920,413.58688887187515,152.51948007187502,44.71475237614748,22.57,0.0,0.0
921,410.48541128906265,170.45638418144532,42.53711220682985,25.52,0.0,0.0
922,409.9377786679688,181.19345553427735,46.54933526629259,27.74,0.0,0.0
923,421.5870669046875,194.5747578780446,46.47000701255742,28.87,0.0,0.0
924,442.12319267812524,201.03098702812517,46.96362194764024,23.31,0.0,0.0
925,465.75332461406265,195.30846376582016,50.075962529363274,30.76,0.0,0.0
926,493.01852159296885,195.94701643769548,56.44611660377426,27.76,0.0,0.0
927,518.4108983250001,179.20049379550775,59.456328180111726,38.79,0.0,0.0
928,548.0729230593752,165.76019451318362,61.13428599899595,27.47,0.0,0.0
929,571.6508129062503,118.54463351259766,65.33593411210326,33.44,0.0,0.0
930,581.3351812710936,56.216856158056665,68.20183233429567,40.13,0.0,0.0
931,570.2755678242188,6.6479393587787445,70.80406286303605,39.36,0.0,0.0
932,559.2411719250002,0.0,69.30907006149903,25.60,0.0,0.0
933,527.7260473289064,0.0,64.91234298378298,34.89,0.0,0.0
934,484.7169900585938,0.0,59.74888782410887,27.45,0.0,0.0
935,442.8034791281251,0.0,59.18199150162967,32.63,0.0,0.0
936,415.6695461085939,0.0,57.96442218669434,32.11,1000.0,1000.0
937,397.97831225625,0.0,51.663399177722155,31.21,0.0,0.0
938,383.62113180468737,0.0,45.650019486676,25.60,0.0,0.0
939,375.6090107671874,0.0,38.59802356236584,29.15,0.0,0.0
940,377.778283096875,0.0,28.381267555920378,45.78,0.0,0.0
941,392.1060853171874,0.0,23.472410694049078,37.90,0.0,0.0
942,402.38251072968774,18.812521722611905,17.959429360565192,33.59,0.0,0.0
943,413.1852448265626,95.42996801132814,16.1527289760498,45.73,0.0,0.0
944,419.4351876070315,156.6788746157227,17.311392113726814,41.16,0.0,0.0
945,421.1527367203128,180.1176408005859,24.034928119299316,35.22,0.0,0.0
946,429.8627929968749,192.47266026386708,24.109127523431415,31.07,0.0,0.0
947,446.06449435312504,197.07078201154715,24.019582973616973,37.22,0.0,0.0
948,470.526279703125,200.37032970117173,24.30461300059206,32.00,0.0,0.0
949,500.18347521562487,200.5868579756837,20.883515732995573,29.84,0.0,0.0
950,524.4377141531253,198.51813966650406,18.581321600903326,34.27,0.0,0.0
951,545.5960774992187,187.62727441699204,16.837416040301516,31.38,0.0,0.0
952,569.434735246875,172.31013966210938,19.271302411926253,28.58,0.0,0.0
953,594.0647368851563,133.62264301025397,22.237917204675288,33.65,0.0,0.0
954,602.1028433390627,63.79078703708496,27.60995674918212,28.01,0.0,0.0
955,587.5789414968752,6.760685078172291,36.640861549555865,36.82,0.0,0.0
956,573.9061823601564,0.011408172517776486,44.13202563966067,37.14,0.0,0.0
957,544.0547855015625,0.0,32.66343907518309,33.03,0.0,0.0
958,500.15126851640633,0.0,27.57249266860352,42.89,0.0,0.0
959,457.33917105468765,0.0,28.48976146627198,31.38,0.0,0.0
960,425.023640625,0.0,28.20462921156005,42.19,1000.0,1000.0
961,405.9547839351565,0.0,27.026227839660653,40.47,0.0,0.0
962,389.78225063437515,0.0,26.099630319799783,32.11,0.0,0.0
963,380.9619202453127,0.0,25.6183537526367,35.21,0.0,0.0
964,381.7842781125004,0.0,25.363251888354494,42.33,0.0,0.0
965,394.2225557531251,0.0,21.60901949769288,31.21,0.0,0.0
966,405.69309899062523,20.95556512563513,19.110368178131097,35.57,0.0,0.0
967,420.0663493429684,101.1686649200684,16.25881813731079,31.38,0.0,0.0
968,422.900689085156,153.21671611289065,15.847091678063968,42.19,0.0,0.0
969,425.8299759257814,184.68627575507824,15.434172681994632,30.03,0.0,0.0
970,432.4853939273438,195.3578448843748,15.738482126934814,51.70,0.0,0.0
971,449.1219045093747,202.0153537632908,14.341419798757093,33.14,0.0,0.0
972,471.89560655390613,202.7261093794921,11.855313189788816,35.87,0.0,0.0
973,497.2593455507816,199.35209886328158,8.93485583731384,33.34,0.0,0.0
974,524.2469186109374,197.28604851152357,8.865384371932985,40.81,0.0,0.0
975,544.4197646507816,191.21157115136728,13.927884432238773,29.15,0.0,0.0
976,564.0688716890628,175.8520901402344,20.34131021321412,39.12,0.0,0.0
977,585.7186622695315,140.09035306142582,24.204341541375772,32.11,0.0,0.0
978,589.8451547062501,70.03253435288089,27.154342314953627,38.79,0.0,0.0
979,577.1922546820311,6.1425763382017164,31.195948229528394,32.11,0.0,0.0
980,564.7102888874999,0.05107485119247439,37.84950411895751,29.15,0.0,0.0
981,535.7273860101564,0.0,41.57848278072511,24.45,0.0,0.0
982,494.9724615234376,0.0,44.56997398983765,32.11,0.0,0.0
983,456.32531607656244,0.0,43.870865583618176,37.14,0.0,0.0
984,430.6911454359375,0.0,45.905157331732156,30.03,1000.0,1000.0
985,409.97488041093743,0.0,45.552233947814955,35.85,0.0,0.0
986,392.78818712812523,0.0,39.82099487733767,33.74,0.0,0.0
987,382.07633495156244,0.0,38.30653927702858,27.45,0.0,0.0
988,378.7070381203125,0.0,35.3962326006409,21.84,0.0,0.0
989,381.1189356187502,0.0032903139078140258,31.045798929528807,34.65,0.0,0.0
990,378.04380977578114,18.30971727852972,35.75805366575316,24.19,0.0,0.0
991,377.5272438445313,92.78838119033203,34.09681195786745,28.58,0.0,0.0
992,380.07979854609374,147.58992366064456,24.632880437310817,30.32,0.0,0.0
993,376.8885216773439,174.05228448164058,18.651698562350454,30.62,0.0,0.0
994,375.37076908828124,188.20098833847663,10.00735722218628,30.32,0.0,0.0
995,384.219727171875,195.66369607840946,10.029884955281817,29.15,0.0,0.0
996,398.05932001875016,198.36878642050792,11.162295546972656,26.66,0.0,0.0
997,416.22621879843746,200.050528742578,14.825311254336544,27.17,0.0,0.0
998,439.29152206875017,196.25614580566403,24.12110652772522,30.52,0.0,0.0
999,465.3238772015624,188.05382873496114,30.208821860668962,0.00,0.0,0.0
1000,494.3509760812503,173.10700962187505,32.30747208432312,31.38,0.0,0.0
1001,516.5583914578127,134.67769108681642,39.46552812709351,27.73,0.0,0.0
1002,528.9888238640625,62.02865741557621,40.22463868575443,30.32,0.0,0.0
1003,526.9558437351561,7.058538055529588,42.31395018773701,26.07,0.0,0.0
1004,524.4321699351566,0.025472715260696346,44.84409460858155,34.65,0.0,0.0
1005,500.0835413132812,0.0,48.08351790966797,31.51,0.0,0.0
1006,465.45415757812503,0.0,48.29446824096679,26.66,0.0,0.0
1007,431.4812755265623,0.0,43.918986373699965,32.72,0.0,0.0
1008,404.57679808124976,0.0,40.23228760935059,31.38,1000.0,1000.0
1009,383.8095778406249,0.0,40.84095797642212,28.98,0.0,0.0
1010,371.76938595937486,0.0,40.195018454772956,27.83,0.0,0.0
1011,365.56580421093753,0.0,38.598586288510134,40.99,0.0,0.0
1012,362.43454717031244,0.0,34.721696477838115,30.81,0.0,0.0
1013,364.83718243125,0.0,33.42202610315551,37.47,0.0,0.0
1014,358.5949209281248,19.047088335178753,32.3585700932556,0.00,0.0,0.0
1015,356.55101496562503,86.79460958203126,31.391539099630762,39.12,0.0,0.0
1016,357.0617710007812,148.30417966171876,28.583611404849243,36.18,0.0,0.0
1017,355.8663000820314,170.0133563853516,27.43897674369508,37.47,0.0,0.0
1018,353.68948963359355,187.94528276542943,27.919009108053583,32.42,0.0,0.0
1019,350.76211130859406,184.97689246548333,33.14451275403514,31.67,0.0,0.0
1020,352.0995888984376,185.60392152421883,40.212868325981134,37.44,0.0,0.0
1021,358.025884244531,188.22373631074242,45.44943261871947,37.44,0.0,0.0
1022,371.6960102273435,186.82565178515625,49.8030865093323,36.49,0.0,0.0
1023,393.37970748046905,181.92743739902346,51.015563572787485,32.49,0.0,0.0
1024,417.421214540625,161.5059183325195,55.748732241247545,29.70,0.0,0.0
1025,447.92491634062486,135.9810182150391,59.13098091719968,38.39,0.0,0.0
1026,466.0720219804686,67.37880836396485,59.63043504107669,35.11,0.0,0.0
1027,470.7115264851564,8.543779508559197,56.841944663024925,33.35,0.0,0.0
1028,473.53753860468754,0.0,61.59453383754272,33.64,0.0,0.0
1029,459.7050678281251,0.0,60.22095742670288,36.49,0.0,0.0
1030,434.84764424062496,0.0,55.917023842620836,45.01,0.0,0.0
1031,404.2711871953125,0.0,63.15502046215213,34.04,0.0,0.0
1032,382.2599781421877,0.0,70.66308637454225,36.17,1000.0,1000.0
1033,365.74422771093754,0.0,70.07045299606933,32.26,0.0,0.0
1034,356.1972609562499,0.0,67.82437858352051,43.56,0.0,0.0
1035,352.72784036718747,0.0,57.9143114700029,43.59,0.0,0.0
1036,359.14917960468756,0.0,47.47705544322511,41.32,0.0,0.0
1037,377.69016736874977,0.0,43.584600227233906,35.53,0.0,0.0
1038,392.77203773906234,21.386492705014224,36.03501945975953,42.19,0.0,0.0
1039,402.2766031335939,101.80403709199219,39.79125209694214,39.79,0.0,0.0
1040,406.38109058437504,163.935457537793,46.56020042964476,36.49,0.0,0.0
1041,404.513842446094,183.58062173320315,43.14369798314208,35.57,0.0,0.0
1042,399.5666772140627,194.2101542419923,39.01953231870118,32.55,0.0,0.0
1043,397.0026158765629,200.14364042592646,43.383086651331254,41.50,0.0,0.0
1044,404.24243494921865,204.8844481857424,55.706903439514164,43.68,0.0,0.0
1045,414.0747005249999,205.91571955429674,69.3715381847168,35.87,0.0,0.0
1046,426.32442487031267,205.58770415918005,64.28162994014286,34.04,0.0,0.0
1047,440.9405739187498,199.8266858378907,63.05861768973998,32.78,0.0,0.0
1048,455.91812442656277,183.5493820617187,71.43134310305788,46.10,0.0,0.0
1049,476.96645021249975,154.19667559951176,73.33937874191894,45.73,0.0,0.0
1050,488.5564517460939,77.52085447785647,61.99646959171145,41.16,0.0,0.0
1051,490.3453464328126,9.821204723780818,55.40474706710893,38.79,0.0,0.0
1052,493.06517778750015,0.2834044049034118,53.00267123380281,46.46,0.0,0.0
1053,472.2257013046873,0.0,58.99089938867568,43.94,0.0,0.0
1054,440.86413671250006,0.0,57.416622517993964,34.90,0.0,0.0
